Team,Nickname,Season,Jersey,FullName,RosterName,LastName,FirstName,Yr,Pos,GP,GS,G,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,RBI2out
Seton Hall Pirates,NA,2022,28, Brandon Chorzelewski,"Chorzelewski, Brandon",Chorzelewski, Brandon,Fr,P,7,0,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seton Hall Pirates,NA,2022,3, Bobby Sheppard,"Sheppard, Bobby",Sheppard, Bobby,Sr,INF,5,0,5,0.25,0.25,0.25,NA,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Seton Hall Pirates,NA,2022,37, Chris Lotito,"Lotito, Chris",Lotito, Chris,So,P,4,1,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seton Hall Pirates,NA,2022,35, Ethan Hickson,"Hickson, Ethan",Hickson, Ethan,So,OF,3,0,3,0,0,0,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Seton Hall Pirates,NA,2022,41, Blaise Panzini,"Panzini, Blaise",Panzini, Blaise,Sr,P,3,0,3,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seton Hall Pirates,NA,2022,23, Jake Potts,"Potts, Jake",Potts, Jake,Fr,P,3,0,3,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seton Hall Pirates,NA,2022,49, Dane Hoggard,"Hoggard, Dane",Hoggard, Dane,So,UT,2,0,2,0,0.333,0,1,2,NA,NA,NA,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,3, Braylen Wimmer,"Wimmer, Braylen",Wimmer, Braylen,Jr,SS,36,36,36,0.311,0.346,0.439,25,148,46,7,NA,65,4,25,6,3,2,3,34,7,1,NA,8,NA,NA
South Carolina Gamecocks,NA,2022,7, Michael Braswell,"Braswell, Michael",Braswell, Michael,Fr,SS,35,35,35,0.282,0.375,0.351,23,131,37,4,1,46,1,18,20,NA,1,NA,34,2,2,NA,3,2,NA
South Carolina Gamecocks,NA,2022,50, Kevin Madden,"Madden, Kevin",Madden, Kevin,Sr,INF,34,34,34,0.248,0.324,0.368,21,125,31,1,1,46,4,18,10,5,2,1,13,3,2,2,4,NA,NA
South Carolina Gamecocks,NA,2022,11, Andrew Eyster,"Eyster, Andrew",Eyster, Andrew,Sr,OF,34,34,34,0.328,0.418,0.504,25,125,41,7,NA,63,5,34,15,5,1,NA,33,2,1,NA,NA,3,NA
South Carolina Gamecocks,NA,2022,13, Brandt Belk,"Belk, Brandt",Belk, Brandt,Sr,INF,33,33,33,0.36,0.44,0.552,30,125,45,9,NA,69,5,28,17,4,4,1,15,1,4,1,10,2,NA
South Carolina Gamecocks,NA,2022,10, Colin Burgess,"Burgess, Colin",Burgess, Colin,Jr,C,33,31,33,0.207,0.387,0.359,21,92,19,5,NA,33,3,15,20,7,NA,2,15,3,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,22, Elijah Lambros,"Lambros, Elijah",Lambros, Elijah,Fr,OF,32,7,32,0.156,0.308,0.156,3,32,5,NA,NA,5,NA,5,6,1,NA,2,12,NA,1,NA,3,NA,NA
South Carolina Gamecocks,NA,2022,15, Carson Hornung,"Hornung, Carson",Hornung, Carson,Fr,3B,32,28,32,0.224,0.362,0.329,10,76,17,2,NA,25,2,11,17,NA,1,NA,21,2,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,12, Josiah Sightler,"Sightler, Josiah",Sightler, Josiah,Sr,1B,32,32,32,0.25,0.353,0.52,18,100,25,6,NA,52,7,13,10,6,NA,NA,25,4,NA,NA,2,NA,NA
South Carolina Gamecocks,NA,2022,20, Matt Hogan,"Hogan, Matt",Hogan, Matt,Sr,OF,28,15,28,0.167,0.345,0.31,8,42,7,1,1,13,1,4,8,4,1,3,16,NA,1,NA,5,NA,NA
South Carolina Gamecocks,NA,2022,9, Evan Stone,"Stone, Evan",Stone, Evan,Fr,OF,28,12,28,0.175,0.298,0.175,8,40,7,NA,NA,7,NA,1,7,NA,NA,NA,17,NA,1,NA,1,NA,NA
South Carolina Gamecocks,NA,2022,5, Talmadge LeCroy,"LeCroy, Talmadge",LeCroy, Talmadge,Fr,C,23,13,23,0.283,0.443,0.37,9,46,13,4,NA,17,NA,8,12,2,1,1,9,2,1,1,1,NA,NA
South Carolina Gamecocks,NA,2022,36, Cade Austin,"Austin, Cade",Austin, Cade,Fr,P,18,2,18,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,2, Jalen Vasquez,"Vasquez, Jalen",Vasquez, Jalen,So,SS,16,0,16,0.333,0.286,0.333,1,6,2,NA,NA,2,NA,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,26, Thad Ector,"Ector, Thad",Ector, Thad,Fr,OF,15,3,15,0.071,0.176,0.071,3,14,1,NA,NA,1,NA,2,2,NA,1,NA,6,1,NA,NA,3,NA,NA
South Carolina Gamecocks,NA,2022,38, Aidan Hunter,"Hunter, Aidan",Hunter, Aidan,Fr,P,15,3,15,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,19, Cole Messina,"Messina, Cole",Messina, Cole,Fr,C,14,5,14,0.111,0.25,0.111,2,27,3,NA,NA,3,NA,1,4,1,NA,NA,7,NA,1,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,16, John Gilreath,"Gilreath, John",Gilreath, John,Sr,P,14,1,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,29, Matthew Becker,"Becker, Matthew",Becker, Matthew,Fr,P,13,4,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,23, Jack Mahoney,"Mahoney, Jack",Mahoney, Jack,So,UT,12,1,12,0.154,0.312,0.385,4,13,2,NA,NA,5,1,3,3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,44, Parker Coyne,"Coyne, Parker",Coyne, Parker,Sr,P,12,0,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,21, Connor Cino,"Cino, Connor",Cino, Connor,So,OF,12,5,12,0.217,0.308,0.348,2,23,5,NA,NA,8,1,4,3,NA,NA,1,9,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,24, Michael Esposito,"Esposito, Michael",Esposito, Michael,Jr,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,33, Noah Hall,"Hall, Noah",Hall, Noah,Jr,P,10,7,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,32, Will Sanders,"Sanders, Will",Sanders, Will,So,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,37, Cam Tringali,"Tringali, Cam",Tringali, Cam,Sr,P,8,0,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,45, CJ Weins,"Weins, CJ",Weins, CJ,Sr,P,7,1,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,40, Wesley Sweatt,"Sweatt, Wesley",Sweatt, Wesley,Sr,P,7,1,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,30, Brett Thomas,"Thomas, Brett",Thomas, Brett,Jr,P,5,1,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,28, Vytas Valincius,"Valincius, Vytas",Valincius, Vytas,Fr,1B,5,0,5,0.167,0.167,0.167,1,6,1,NA,NA,1,NA,1,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,14, Eli Jones,"Jones, Eli",Jones, Eli,Fr,P,4,4,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,34, James Hicks,"Hicks, James",Hicks, James,Jr,P,2,2,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina Gamecocks,NA,2022,31, David Cromer,"Cromer, David",Cromer, David,Fr,OF,1,0,1,NA,1,NA,NA,,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,31, Kaeber Rog,"Rog, Kaeber",Rog, Kaeber,Jr,INF,36,36,36,0.388,0.423,0.637,31,160,62,16,NA,102,8,36,12,NA,3,NA,20,7,1,NA,4,1,NA
Southern Ill. Salukis,NA,2022,13, J.T. Weber,"Weber, J.T.",Weber, J.T.,Sr,OF,36,36,36,0.397,0.486,0.733,44,146,58,7,NA,107,14,35,17,9,1,NA,23,4,2,NA,5,4,NA
Southern Ill. Salukis,NA,2022,4, Cody Cleveland,"Cleveland, Cody",Cleveland, Cody,Jr,2B,36,36,36,0.244,0.412,0.362,35,127,31,6,NA,46,3,13,33,4,1,NA,15,2,2,NA,9,NA,NA
Southern Ill. Salukis,NA,2022,5, Grey Epps,"Epps, Grey",Epps, Grey,Sr,INF,35,34,35,0.276,0.373,0.52,30,123,34,7,1,64,7,23,13,6,NA,NA,35,1,NA,NA,5,NA,NA
Southern Ill. Salukis,NA,2022,22, Pier-Olivier Boucher,"Boucher, Pier-Olivier",Boucher, Pier-Olivier,Jr,OF,32,27,32,0.289,0.397,0.485,24,97,28,4,NA,47,5,20,14,4,1,NA,27,2,NA,1,5,NA,NA
Southern Ill. Salukis,NA,2022,7, Nathan Bandy,"Bandy, Nathan",Bandy, Nathan,So,INF,32,30,32,0.378,0.447,0.441,27,111,42,7,NA,49,NA,21,17,NA,4,1,16,4,2,3,8,NA,NA
Southern Ill. Salukis,NA,2022,2, Evan Martin,"Martin, Evan",Martin, Evan,So,OF,31,22,31,0.247,0.353,0.4,15,85,21,4,3,34,1,23,15,NA,2,1,24,NA,NA,NA,4,NA,NA
Southern Ill. Salukis,NA,2022,9, Ryan Rodriguez,"Rodriguez, Ryan",Rodriguez, Ryan,Jr,INF,30,23,30,0.316,0.383,0.484,16,95,30,4,NA,46,4,23,9,2,1,NA,10,NA,1,NA,2,NA,NA
Southern Ill. Salukis,NA,2022,25, Zack Jensen,"Jensen, Zack",Jensen, Zack,Jr,C,29,22,29,0.274,0.398,0.405,18,84,23,5,NA,34,2,17,13,5,1,NA,15,1,1,1,NA,NA,NA
Southern Ill. Salukis,NA,2022,6, Nick Hagedorn,"Hagedorn, Nick",Hagedorn, Nick,Jr,C,28,25,28,0.242,0.333,0.505,21,95,23,3,2,48,6,21,12,2,2,NA,29,NA,NA,NA,NA,1,NA
Southern Ill. Salukis,NA,2022,3, Jack Rigoni,"Rigoni, Jack",Rigoni, Jack,Jr,OF,24,8,24,0.235,0.316,0.353,4,34,8,4,NA,12,NA,9,4,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,20, Darren Taylor,"Taylor, Darren",Taylor, Darren,Jr,INF,19,10,19,0.25,0.357,0.417,6,36,9,3,NA,15,1,6,4,2,NA,NA,8,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,8, J.D. Ortiz,"Ortiz, J.D.",Ortiz, J.D.,Jr,INF,17,6,17,0.231,0.436,0.462,6,26,6,NA,NA,12,2,8,6,5,2,1,9,NA,NA,NA,3,NA,NA
Southern Ill. Salukis,NA,2022,17, Jeremy Schork,"Schork, Jeremy",Schork, Jeremy,So,C,17,9,17,0.216,0.326,0.378,5,37,8,NA,NA,14,2,7,5,1,NA,NA,16,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,16, Matthew Steidl,"Steidl, Matthew",Steidl, Matthew,Jr,P,16,0,16,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,30, Trey McDaniel,"McDaniel, Trey",McDaniel, Trey,Sr,P,15,0,15,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,10, Jordan Gould,"Gould, Jordan",Gould, Jordan,Jr,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,29, Sam Creed,"Creed, Sam",Creed, Sam,Jr,INF,12,0,12,0.2,0.333,0.4,2,5,1,1,NA,2,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,40, Jordan Bloemer,"Bloemer, Jordan",Bloemer, Jordan,Jr,P,10,4,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,18, Jake Kuntzendorf,"Kuntzendorf, Jake",Kuntzendorf, Jake,Fr,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,27, Noah Farmer,"Farmer, Noah",Farmer, Noah,Sr,P,10,10,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,21, Mike Hansell,"Hansell, Mike",Hansell, Mike,Jr,P,9,4,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,15, Jake Combs,"Combs, Jake",Combs, Jake,Jr,P,9,5,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,11, Ben Chapman,"Chapman, Ben",Chapman, Ben,Jr,P,8,8,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,34, Ben Riffe,"Riffe, Ben",Riffe, Ben,Jr,P,8,4,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,25, Tanner Lewis,"Lewis, Tanner",Lewis, Tanner,Jr,P,8,1,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,26, Payton Tinkler,"Tinkler, Payton",Tinkler, Payton,Jr,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,14, Cade Carter,"Carter, Cade",Carter, Cade,So,C,4,0,4,0,0,0,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA
Southern Ill. Salukis,NA,2022,33, Kaden Peterson,"Peterson, Kaden",Peterson, Kaden,Jr,P,4,0,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,4, Jagun Leavitt,"Leavitt, Jagun",Leavitt, Jagun,Sr,OF,35,34,35,0.319,0.46,0.426,26,94,30,2,1,40,2,15,26,1,3,7,17,2,2,NA,3,NA,NA
Dixie St. Trailblazers ,NA,2022,24, Tyler Hollow,"Hollow, Tyler",Hollow, Tyler,Sr,2B,35,34,35,0.28,0.356,0.328,16,125,35,3,NA,41,1,15,15,2,4,6,19,5,NA,NA,2,NA,NA
Dixie St. Trailblazers ,NA,2022,10, Shane Taylor,"Taylor, Shane",Taylor, Shane,So,3B,35,35,35,0.346,0.458,0.511,32,133,46,8,1,68,4,30,29,1,3,3,30,3,5,NA,5,1,NA
Dixie St. Trailblazers ,NA,2022,27, Kaden Hollow,"Hollow, Kaden",Hollow, Kaden,So,C,34,34,34,0.305,0.396,0.496,21,131,40,8,1,65,5,25,18,3,2,NA,32,3,1,NA,NA,1,NA
Dixie St. Trailblazers ,NA,2022,28, Mathew Ivancich,"Ivancich, Mathew",Ivancich, Mathew,Jr,SS,33,28,33,0.29,0.359,0.398,17,93,27,5,1,37,1,17,8,2,NA,7,29,1,1,NA,6,NA,NA
Dixie St. Trailblazers ,NA,2022,8, Chase Rodriguez,"Rodriguez, Chase",Rodriguez, Chase,So,1B,30,22,30,0.282,0.367,0.412,14,85,24,6,1,35,1,19,9,3,1,1,25,1,1,NA,1,NA,NA
Dixie St. Trailblazers ,NA,2022,46, Tyson Fisher,"Fisher, Tyson",Fisher, Tyson,Jr,OF,29,26,29,0.237,0.336,0.366,17,93,22,3,NA,34,3,13,12,2,NA,NA,25,3,NA,NA,1,1,NA
Dixie St. Trailblazers ,NA,2022,44, Will Chambers,"Chambers, Will",Chambers, Will,So,1B,25,20,25,0.234,0.395,0.312,7,64,15,2,NA,20,1,12,16,1,NA,1,25,2,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,7, Parker Schmidt,"Schmidt, Parker",Schmidt, Parker,So,OF,25,20,25,0.28,0.302,0.341,12,82,23,2,NA,28,1,11,3,NA,1,3,20,4,3,NA,5,NA,NA
Dixie St. Trailblazers ,NA,2022,14, Zach Thomas,"Thomas, Zach",Thomas, Zach,Jr,P,23,16,23,0.306,0.357,0.468,14,62,19,2,1,29,2,9,5,1,2,2,5,1,NA,NA,2,NA,NA
Dixie St. Trailblazers ,NA,2022,11, Jack Walker,"Walker, Jack",Walker, Jack,So,OF,23,10,23,0.268,0.354,0.317,12,41,11,2,NA,13,NA,5,5,1,1,2,12,NA,1,NA,5,NA,NA
Dixie St. Trailblazers ,NA,2022,26, Keith Davis,"Davis, Keith",Davis, Keith,So,OF,19,6,19,0.185,0.267,0.185,7,27,5,NA,NA,5,NA,2,2,1,NA,NA,4,1,NA,1,2,NA,NA
Dixie St. Trailblazers ,NA,2022,15, Ben Hart,"Hart, Ben",Hart, Ben,So,P,14,2,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,48, Hank Dodson,"Dodson, Hank",Dodson, Hank,So,C,13,5,13,0.158,0.227,0.316,2,19,3,NA,NA,6,1,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,16, Landon Levine,"Levine, Landon",Levine, Landon,So,OF,13,4,13,0.158,0.2,0.158,1,19,3,NA,NA,3,NA,1,1,NA,NA,NA,4,2,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,2, Ethan He,"He, Ethan",He, Ethan,Fr,SS,13,8,13,0.286,0.444,0.393,7,28,8,3,NA,11,NA,4,5,3,NA,1,6,1,NA,1,1,NA,NA
Dixie St. Trailblazers ,NA,2022,21, Ryan Hardman,"Hardman, Ryan",Hardman, Ryan,So,P,13,3,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,31, Justin Woodbury,"Woodbury, Justin",Woodbury, Justin,Fr,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,33, Sean Keating,"Keating, Sean",Keating, Sean,Jr,1B,12,11,12,0.275,0.356,0.325,6,40,11,2,NA,13,NA,3,4,1,NA,1,8,2,2,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,23, Jake Dahle,"Dahle, Jake",Dahle, Jake,Jr,P,11,5,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,29, Dillon Holliday,"Holliday, Dillon",Holliday, Dillon,So,P,11,8,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,30, Blake Milne,"Milne, Blake",Milne, Blake,Fr,P,10,2,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,40, Jimmy Borzone,"Borzone, Jimmy",Borzone, Jimmy,Sr,P,10,4,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,19, Jacob Taggart,"Taggart, Jacob",Taggart, Jacob,Fr,P,10,1,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,35, Scott Wright,"Wright, Scott",Wright, Scott,Sr,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,18, Brett Porthan,"Porthan, Brett",Porthan, Brett,So,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,34, Taye Newman,"Newman, Taye",Newman, Taye,So,P,8,1,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,12, Jake Schulz,"Schulz, Jake",Schulz, Jake,So,SS,8,2,8,0,0.083,0,1,11,NA,NA,NA,0,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,17, Trevor Meisner,"Meisner, Trevor",Meisner, Trevor,So,P,8,0,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,6, Carsten Herman,"Herman, Carsten",Herman, Carsten,Fr,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,22, Haiden Hendricks,"Hendricks, Haiden",Hendricks, Haiden,Sr,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,36, Carson Phillips,"Phillips, Carson",Phillips, Carson,Jr,P,2,0,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dixie St. Trailblazers ,NA,2022,45, Ethan Fowlks,"Fowlks, Ethan",Fowlks, Ethan,So,P,2,0,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,13, Nick Arrivo,"Arrivo, Nick",Arrivo, Nick,Sr,2B,35,35,35,0.29,0.361,0.379,12,124,36,5,NA,47,2,20,14,3,6,1,24,1,3,1,1,NA,NA
Akron Zips,NA,2022,24, Bryant Shellenbarger,"Shellenbarger, Bryant",Shellenbarger, Bryant,Sr,OF,35,35,35,0.246,0.317,0.346,13,130,32,6,2,45,1,18,12,2,1,NA,30,1,NA,NA,3,NA,NA
Akron Zips,NA,2022,9, Jerry Reinhart,"Reinhart, Jerry",Reinhart, Jerry,Sr,INF,34,34,34,0.217,0.339,0.311,21,106,23,5,1,33,1,11,13,7,1,2,32,1,1,2,5,NA,NA
Akron Zips,NA,2022,16, Ian Pennington,"Pennington, Ian",Pennington, Ian,Fr,OF,33,32,33,0.208,0.36,0.356,17,101,21,4,1,36,3,8,21,3,NA,6,25,4,1,NA,5,NA,NA
Akron Zips,NA,2022,7, Cameron Benson,"Benson, Cameron",Benson, Cameron,Fr,INF,33,33,33,0.285,0.367,0.472,14,123,35,6,1,58,5,22,15,1,NA,NA,35,3,1,1,4,1,NA
Akron Zips,NA,2022,34, Michael Sprockett,"Sprockett, Michael",Sprockett, Michael,Fr,C,29,26,29,0.261,0.32,0.359,12,92,24,6,NA,33,1,10,6,2,NA,2,24,NA,1,NA,2,NA,NA
Akron Zips,NA,2022,1, Tate Wargo,"Wargo, Tate",Wargo, Tate,Sr,INF,27,26,27,0.286,0.402,0.352,16,91,26,4,1,32,NA,15,19,NA,2,4,18,1,1,NA,7,NA,NA
Akron Zips,NA,2022,20, Jackson Haas,"Haas, Jackson",Haas, Jackson,Sr,INF,25,22,25,0.19,0.256,0.266,9,79,15,4,1,21,NA,5,2,5,NA,NA,27,2,NA,NA,NA,NA,NA
Akron Zips,NA,2022,3, Kaito Hara,"Hara, Kaito",Hara, Kaito,Jr,INF,22,18,22,0.279,0.375,0.377,14,61,17,4,1,23,NA,6,10,NA,1,2,8,1,1,1,1,NA,NA
Akron Zips,NA,2022,12, Zac Granger,"Granger, Zac",Granger, Zac,Sr,OF,21,18,21,0.217,0.347,0.333,9,60,13,4,NA,20,1,2,10,2,NA,1,18,NA,NA,NA,1,NA,NA
Akron Zips,NA,2022,35, Andrew Horvath,"Horvath, Andrew",Horvath, Andrew,Fr,C,15,14,15,0.173,0.241,0.173,3,52,9,NA,NA,9,NA,6,3,2,1,NA,17,NA,NA,1,NA,NA,NA
Akron Zips,NA,2022,21, Breydan Cavey,"Cavey, Breydan",Cavey, Breydan,Jr,INF,13,11,13,0.226,0.294,0.355,4,31,7,1,NA,11,1,4,2,1,NA,2,10,2,NA,NA,NA,NA,NA
Akron Zips,NA,2022,33, Sammy Tortorella,"Tortorella, Sammy",Tortorella, Sammy,So,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
